Customer ID,Customer Name,Order Priority,Discount,Unit Price,Shipping Cost,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Total,Manager
3076,Peter Hardy,Medium,0,137.48,32.18,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,0.78,United States,East,Ohio,Stow,44224,1/7/2015,1/8/2015,-203.27,2,296.75,88241,137.48,Erin
3079,Andrew Levine,Medium,0,137.48,32.18,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,0.78,United States,East,Pennsylvania,Philadelphia,19112,1/7/2015,1/8/2015,-203.27,10,1483.76,12480,137.48,Erin
2868,Eugene Clayton,High,0.03,896.99,19.99,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL300 Electric Binding System,0.38,United States,West,Washington,Edmonds,98026,1/8/2015,1/10/2015,3602.1312,6,5220.48,85826,896.96,William
2908,Robyn Lyon,High,0.07,4.13,0.99,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 491,0.39,United States,East,Ohio,Garfield Heights,44125,1/8/2015,1/8/2015,10.9592,4,16.07,88156,4.06,Erin
2908,Robyn Lyon,High,0.03,22.72,8.99,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,United States,East,Ohio,Garfield Heights,44125,1/8/2015,1/8/2015,17.4294,1,25.26,88156,22.69,Erin
2508,Pauline Brooks,Low,0.02,5.81,8.49,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,United States,East,Maine,Sanford,4073,1/8/2015,1/12/2015,-137.494,7,42.44,87031,5.79,Erin
2099,Nathan Fox,Not Specified,0.07,14.56,3.5,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,0.58,United States,South,South Carolina,Myrtle Beach,29577,1/8/2015,1/9/2015,-45.528,6,84.59,87888,14.49,Sam
806,Judy Singer,Critical,0.06,179.99,13.99,Express Air,Small Business,Technology,Telephones and Communication,Medium Box,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,0.57,United States,South,Florida,Miami,33132,1/9/2015,1/11/2015,1220.03784,54,8332.91,40547,179.93,Sam
1527,Neil Parker,Critical,0.03,30.98,8.99,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,"Boston School Pro Electric Pencil Sharpener, 1670",0.58,United States,South,Alabama,Decatur,35601,1/9/2015,1/11/2015,0.51,5,162.39,86813,30.95,Sam
1528,Brad Stark,Critical,0.01,525.98,19.99,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,0.37,United States,South,North Carolina,Eden,27288,1/9/2015,1/11/2015,-161.924,9,4920.81,86813,525.97,Sam
3017,Melvin Benton,Critical,0.01,5.58,5.3,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,United States,West,California,Encinitas,92024,1/9/2015,1/10/2015,-7.25,1,11.16,89071,5.57,William
3017,Melvin Benton,Critical,0.03,3.98,0.7,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,4009® Highlighters by Sanford,0.52,United States,West,California,Encinitas,92024,1/9/2015,1/10/2015,31.2018,11,45.22,89071,3.95,William
833,Gerald Love,High,0,11.66,8.99,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,0.59,United States,West,California,Gilroy,95020,1/9/2015,1/11/2015,-203.67,11,138.51,89770,11.66,William
358,Chris F Brandt,Low,0.04,125.99,8.99,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,United States,East,Pennsylvania,King of Prussia,19406,1/9/2015,1/16/2015,-627.82192,1,107.95,91130,125.95,Erin
2555,Karl Knowles,Low,0.1,2.6,2.4,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,United States,Central,Wisconsin,Madison,53711,1/9/2015,1/14/2015,-88.04,12,30.1,86527,2.5,Chris
1745,Herbert Holden,Not Specified,0.02,4.13,6.89,Regular Air,Home Office,Office Supplies,Labels,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",0.39,United States,South,Georgia,Atlanta,30305,1/9/2015,1/10/2015,-51.737,9,45.87,18561,4.11,Sam
1749,Sherri P Stephens,Not Specified,0.02,4.13,6.89,Regular Air,Home Office,Office Supplies,Labels,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",0.39,United States,Central,Oklahoma,Lawton,73505,1/9/2015,1/10/2015,-48.236,2,10.19,87243,4.11,Chris
2164,Harry Sellers,Not Specified,0.01,5.38,7.57,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",0.36,United States,West,California,Pasadena,91104,1/9/2015,1/10/2015,-66.77958,3,18.68,88794,5.37,William
2164,Harry Sellers,Not Specified,0.05,3.28,3.97,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,United States,West,California,Pasadena,91104,1/9/2015,1/9/2015,-144.9188,11,36.3,88794,3.23,William
2165,Melanie Knight,Not Specified,0.09,2.78,0.97,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,United States,East,Maine,Augusta,4330,1/9/2015,1/11/2015,-5.0716,6,16.03,88794,2.69,Erin
3331,Elisabeth Shaw,Not Specified,0.02,4,1.3,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,United States,South,Florida,Ormond Beach,32174,1/9/2015,1/9/2015,-23.296,12,50.71,86284,3.98,Sam
894,Gail Rankin Cole,Critical,0.01,8.34,0.96,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,United States,East,District of Columbia,Washington,20024,1/10/2015,1/12/2015,29.332,24,199.12,14596,8.33,Erin
894,Gail Rankin Cole,Critical,0.06,3.28,3.97,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,United States,East,District of Columbia,Washington,20024,1/10/2015,1/11/2015,-86,19,63.14,14596,3.22,Erin
896,Jennifer Siegel,Critical,0.01,8.34,0.96,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,United States,Central,Texas,Denton,76201,1/10/2015,1/12/2015,34.3482,6,49.78,90166,8.33,Chris
896,Jennifer Siegel,Critical,0.06,3.28,3.97,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,United States,Central,Texas,Denton,76201,1/10/2015,1/11/2015,-66.65,5,16.62,90166,3.22,Chris
1976,Sherri F Vogel,Critical,0.05,70.98,46.74,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Putty",0.56,United States,Central,Michigan,East Lansing,48823,1/10/2015,1/11/2015,-850.6524,8,551.51,89039,70.93,Chris
1976,Sherri F Vogel,Critical,0.05,11.55,2.36,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,United States,Central,Michigan,East Lansing,48823,1/10/2015,1/12/2015,98.5251,12,142.79,89039,11.5,Chris
2418,Kyle Fink,High,0.1,599.99,24.49,Regular Air,Consumer,Technology,Copiers and Fax,Large Box,Canon PC1080F Personal Copier,0.5,United States,South,Virginia,Petersburg,23805,1/10/2015,1/11/2015,-343.126,11,6355.69,86753,599.89,Sam
2418,Kyle Fink,High,0.06,2.78,1.25,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,0.59,United States,South,Virginia,Petersburg,23805,1/10/2015,1/12/2015,66.36,10,28.09,86753,2.72,Sam
2132,Philip Hawkins,Low,0.05,30.42,8.65,Express Air,Home Office,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,United States,Central,Missouri,Hazelwood,63042,1/10/2015,1/14/2015,-191.2576,11,334.44,90078,30.37,Chris
2346,Sylvia Kumar,Low,0.03,297.64,14.7,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.57,United States,South,Kentucky,Pleasure Ridge Park,40258,1/10/2015,1/15/2015,-48.972,12,3707.05,89503,297.61,Sam
2797,Cameron Kendall,Medium,0,5.02,5.14,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.79,United States,East,Pennsylvania,Pittsburgh,15122,1/10/2015,1/11/2015,-159.3028,8,43.94,87552,5.02,Erin
194,Tammy Goldman,Not Specified,0.02,6.48,9.17,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1996,0.37,United States,West,Utah,Lehi,84043,1/10/2015,1/11/2015,-105.6852,4,28.2,90431,6.46,William
947,Dorothy Buchanan,Critical,0.08,14.2,5.3,Express Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,United States,East,New Jersey,Bayonne,7002,1/11/2015,1/13/2015,27.23,5,72.11,86565,14.12,Erin
166,Vicki Hauser,Low,0.08,399.98,12.06,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,0.56,United States,South,Tennessee,Lebanon,37087,1/11/2015,1/18/2015,28.5141,5,1839.91,89426,399.9,Sam
466,Marc Nash,Not Specified,0.08,297.64,14.7,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.57,United States,East,Massachusetts,Bellingham,2019,1/11/2015,1/11/2015,496.7968,5,1132.84,88060,297.56,Erin
467,Maria Thomas,Not Specified,0.02,12.99,14.37,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",0.73,United States,East,Massachusetts,Beverly,1915,1/11/2015,1/12/2015,-556.8096,11,143.63,88060,12.97,Erin
468,Craig Bennett,Not Specified,0.06,14.42,6.75,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,United States,East,Massachusetts,Hanson,2341,1/11/2015,1/12/2015,-27.7388,5,73.04,88060,14.36,Erin
469,Marion Bowling,Not Specified,0.05,4.14,6.6,Express Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon Image Series Black Desk Accessories,0.49,United States,East,New Jersey,Hawthorne,7506,1/11/2015,1/13/2015,-128.6872,7,33.35,88060,4.09,Erin
470,Tony Doyle,Not Specified,0.03,11.34,5.01,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,United States,East,New Jersey,Trenton,8601,1/11/2015,1/11/2015,23.2028,5,60.24,88060,11.31,Erin
2776,April Henson,Critical,0.03,350.98,30,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.61,United States,East,Maryland,Gaithersburg,20877,1/12/2015,1/15/2015,2692.4421,11,3902.09,91228,350.95,Erin
2776,April Henson,Critical,0.04,1.68,1,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Dustless Chalk Sticks,0.35,United States,East,Maryland,Gaithersburg,20877,1/12/2015,1/14/2015,2.0672,8,14.18,91228,1.64,Erin
120,Helen H Murphy,High,0.05,6.3,0.5,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 51,0.39,United States,West,Utah,Layton,84041,1/12/2015,1/13/2015,41.2965,10,59.85,86520,6.25,William
120,Helen H Murphy,High,0.09,205.99,3,Express Air,Corporate,Technology,Telephones and Communication,Small Box,6185,0.58,United States,West,Utah,Layton,84041,1/12/2015,1/14/2015,1179.0237,10,1708.73,86520,205.9,William
898,Harriet Hodges,High,0.04,90.97,28,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Lexmark Z55se Color Inkjet Printer,0.38,United States,East,New York,New York City,10039,1/12/2015,1/13/2015,-173.0952,6,573.31,33635,90.93,Erin
898,Harriet Hodges,High,0.07,20.34,35,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,United States,East,New York,New York City,10039,1/12/2015,1/13/2015,-96.16,5,140.23,33635,20.27,Erin
899,Jordan Berry,High,0.04,90.97,28,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Lexmark Z55se Color Inkjet Printer,0.38,United States,East,Pennsylvania,Altoona,16602,1/12/2015,1/13/2015,-173.0952,2,191.1,86263,90.93,Erin
899,Jordan Berry,High,0.07,20.34,35,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,United States,East,Pennsylvania,Altoona,16602,1/12/2015,1/13/2015,-96.16,1,28.05,86263,20.27,Erin
1636,Sidney Greenberg,High,0.04,136.98,24.49,Express Air,Home Office,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.59,United States,West,California,Salinas,93905,1/12/2015,1/14/2015,1127.5497,12,1634.13,89706,136.94,William
823,Christian Albright,Low,0.04,6.24,5.22,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon Expressions Mahogany Wood Desk Collection,0.6,United States,South,Tennessee,Smyrna,37167,1/12/2015,1/17/2015,4.3809,13,80.23,89257,6.2,Sam
824,Joann Moser,Low,0.09,260.98,41.91,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0.59,United States,South,Tennessee,Spring Hill,37174,1/12/2015,1/19/2015,-100.744,8,2044.9,89257,260.89,Sam
1424,Robyn Zhou,Low,0.05,350.99,39,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Global Leather Executive Chair,0.55,United States,West,Colorado,Englewood,80112,1/12/2015,1/14/2015,451.2804,3,1020.08,89448,350.94,William
1424,Robyn Zhou,Low,0,8.74,1.39,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,United States,West,Colorado,Englewood,80112,1/12/2015,1/16/2015,44.988,7,65.2,89448,8.74,William
1424,Robyn Zhou,Low,0.02,1.98,0.7,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",0.83,United States,West,Colorado,Englewood,80112,1/12/2015,1/16/2015,-20.7328,11,22.59,89448,1.96,William
2715,Becky Farmer,Low,0.01,29.89,1.99,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,United States,Central,Michigan,Lansing,48911,1/12/2015,1/16/2015,-74.64,1,31.96,88702,29.88,Chris
2069,Elsie Boykin,Medium,0.1,40.98,6.5,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,0.74,United States,South,Kentucky,Fort Thomas,41075,1/12/2015,1/14/2015,66.852,3,120.34,88554,40.88,Sam
750,Jordan Wilkinson,Not Specified,0.09,27.75,19.99,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer®,0.67,United States,South,Kentucky,Florence,41042,1/12/2015,1/13/2015,-224.644,10,257.52,91200,27.66,Sam
2489,Craig Liu,Not Specified,0.07,65.99,8.8,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,6120,0.58,United States,West,California,Concord,94521,1/12/2015,1/12/2015,109.836,9,471.66,86886,65.92,William
2490,Pauline Finch,Not Specified,0,10.01,1.99,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,TDK 4.7GB DVD-R,0.41,United States,West,California,Costa Mesa,92627,1/12/2015,1/14/2015,82.7034,11,119.86,86886,10.01,William
2491,Sean N Boyer,Not Specified,0.07,65.99,8.8,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,6120,0.58,United States,West,California,Los Angeles,90045,1/12/2015,1/12/2015,109.836,37,1939.03,23877,65.92,William
2491,Sean N Boyer,Not Specified,0,10.01,1.99,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,TDK 4.7GB DVD-R,0.41,United States,West,California,Los Angeles,90045,1/12/2015,1/14/2015,128.03,42,457.63,23877,10.01,William
2338,Lynn Hines,Critical,0.06,2.08,5.33,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,United States,East,Maryland,College Park,20740,1/13/2015,1/13/2015,-82.5592,4,9.23,91480,2.02,Erin
510,Gregory Rao,Low,0.02,48.04,5.09,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1910,0.37,United States,West,California,Manteca,95336,1/13/2015,1/13/2015,105.2526,3,152.54,90058,48.02,William
570,Katharine Bass,Low,0.06,7.99,5.03,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,United States,West,Nevada,Henderson,89015,1/13/2015,1/13/2015,-122.133,10,65.74,88881,7.93,William
576,Gordon Lyon,Low,0.06,4.48,49,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,United States,West,California,Pomona,91767,1/13/2015,1/17/2015,-566,4,32.6,88645,4.42,William
2369,Mike G Hartman,Low,0.07,5.98,5.79,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1903,0.36,United States,South,Florida,Pembroke Pines,33024,1/13/2015,1/15/2015,-41.9727,13,77.42,90408,5.91,Sam
3340,Phillip Blum,Medium,0.08,125.99,4.2,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,i1000plus,0.57,United States,West,Oregon,Troutdale,97060,1/13/2015,1/14/2015,989.8119,14,1434.51,85980,125.91,William
772,Jean Webster,Critical,0.08,7.77,9.23,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,0.58,United States,East,Pennsylvania,Allentown,18103,1/14/2015,1/16/2015,-209.25,7,56.44,88666,7.69,Erin
772,Jean Webster,Critical,0.1,18.97,9.54,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1939,0.37,United States,East,Pennsylvania,Allentown,18103,1/14/2015,1/16/2015,-9.1636,3,56.73,88666,18.87,Erin
1636,Sidney Greenberg,Critical,0.08,115.99,56.14,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,0.4,United States,West,California,Salinas,93905,1/14/2015,1/16/2015,-272.860884,5,562.93,89704,115.91,William
1636,Sidney Greenberg,Critical,0.08,4.28,0.94,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,United States,West,California,Salinas,93905,1/14/2015,1/17/2015,10.5792,7,29.18,89704,4.2,William
463,Debbie Stevenson,Low,0.07,165.2,19.99,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,0.59,United States,West,California,West Hollywood,90069,1/14/2015,1/16/2015,521.69,7,1081.54,88061,165.13,William
3064,Clarence Crowder,Low,0.03,6.45,1.34,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",0.36,United States,West,Washington,Lacey,98503,1/14/2015,1/19/2015,39.1299,9,56.71,88448,6.42,William
3148,Leroy Field,Medium,0.06,19.99,11.17,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,0.6,United States,West,Idaho,Post Falls,83854,1/14/2015,1/14/2015,-66.8236,7,139.49,89716,19.93,William
3149,Harriet Moore,Medium,0.06,320.98,58.95,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,0.57,United States,West,Idaho,Rexburg,83440,1/14/2015,1/16/2015,971.622,6,1952.43,89716,320.92,William
2820,Laurence Simon,Not Specified,0.1,22.01,5.53,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,0.59,United States,Central,Missouri,Oakville,63129,1/14/2015,1/15/2015,31.59,14,281.75,87900,21.91,Chris
3225,Robyn Crawford,Not Specified,0.1,208.16,68.02,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",0.58,United States,South,Tennessee,Germantown,38138,1/14/2015,1/14/2015,-137.522,4,768.81,86507,208.06,Sam
3226,Arthur Gold,Not Specified,0.07,90.48,19.99,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,0.4,United States,South,Tennessee,Hendersonville,37075,1/14/2015,1/15/2015,-11.816,2,183.39,86507,90.41,Sam
3226,Arthur Gold,Not Specified,0.01,9.48,7.29,Express Air,Small Business,Furniture,Office Furnishings,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0.45,United States,South,Tennessee,Hendersonville,37075,1/14/2015,1/16/2015,238.9338,1,12.9,86507,9.47,Sam
